filter,tilling,tilling_date,NP_ratio,spring_fertilizer,spring_fertilizer_date,summer_fertilizer,fertilizer_injection,cover_crop,scenario,management_template,TN,TP,TDP,crop_yield
0,TRUE,1,26_13_00,140.11,2,0,       inject,TRUE,25,management_schedule_4.txt,26.772767065677,1.61719390462168,0.868778245049008,8.56225625
100,TRUE,1,26_13_00,140.11,2,0,       inject,TRUE,26,management_schedule_4.txt,26.772767065677,1.61719390462168,0.868778245049008,8.56225625
33.33333,TRUE,1,26_13_00,140.11,2,0,       inject,TRUE,27,management_schedule_4.txt,26.772767065677,1.61719390462168,0.868778245049008,8.56225625
20,TRUE,1,26_13_00,140.11,2,0,       inject,TRUE,28,management_schedule_4.txt,26.772767065677,1.61719390462168,0.868778245049008,8.56225625
0,TRUE,15,26_13_00,140.11,2,0,       inject,TRUE,29,management_schedule_4.txt,26.7935987813931,1.61871693823679,0.873709953376122,8.563478125
100,TRUE,15,26_13_00,140.11,2,0,       inject,TRUE,30,management_schedule_4.txt,26.7935987813931,1.61871693823679,0.873709953376122,8.563478125
33.33333,TRUE,15,26_13_00,140.11,2,0,       inject,TRUE,31,management_schedule_4.txt,26.7935987813931,1.61871693823679,0.873709953376122,8.563478125
20,TRUE,15,26_13_00,140.11,2,0,       inject,TRUE,32,management_schedule_4.txt,26.7935987813931,1.61871693823679,0.873709953376122,8.563478125
0,TRUE,1,28_10_10,140.11,2,0,       inject,TRUE,33,management_schedule_4.txt,27.3072517866375,1.55777644067251,0.810265516938041,8.64043525
100,TRUE,1,28_10_10,140.11,2,0,       inject,TRUE,34,management_schedule_4.txt,27.3072517866375,1.55777644067251,0.810265516938041,8.64043525
33.33333,TRUE,1,28_10_10,140.11,2,0,       inject,TRUE,35,management_schedule_4.txt,27.3072517866375,1.55777644067251,0.810265516938041,8.64043525
20,TRUE,1,28_10_10,140.11,2,0,       inject,TRUE,36,management_schedule_4.txt,27.3072517866375,1.55777644067251,0.810265516938041,8.64043525
0,TRUE,15,28_10_10,140.11,2,0,       inject,TRUE,37,management_schedule_4.txt,27.3267917654566,1.55922906827828,0.814917472159739,8.641588375
100,TRUE,15,28_10_10,140.11,2,0,       inject,TRUE,38,management_schedule_4.txt,27.3267917654566,1.55922906827828,0.814917472159739,8.641588375
33.33333,TRUE,15,28_10_10,140.11,2,0,       inject,TRUE,39,management_schedule_4.txt,27.3267917654566,1.55922906827828,0.814917472159739,8.641588375
20,TRUE,15,28_10_10,140.11,2,0,       inject,TRUE,40,management_schedule_4.txt,27.3267917654566,1.55922906827828,0.814917472159739,8.641588375
0,TRUE,1,dairy_fr,140.11,2,0,       inject,TRUE,41,management_schedule_4.txt,20.3270539174634,1.36714050280662,0.600365397509111,7.195437625
100,TRUE,1,dairy_fr,140.11,2,0,       inject,TRUE,42,management_schedule_4.txt,20.3270539174634,1.36714050280662,0.600365397509111,7.195437625
33.33333,TRUE,1,dairy_fr,140.11,2,0,       inject,TRUE,43,management_schedule_4.txt,20.3270539174634,1.36714050280662,0.600365397509111,7.195437625
20,TRUE,1,dairy_fr,140.11,2,0,       inject,TRUE,44,management_schedule_4.txt,20.3270539174634,1.36714050280662,0.600365397509111,7.195437625
0,TRUE,15,dairy_fr,140.11,2,0,       inject,TRUE,45,management_schedule_4.txt,20.3410034777205,1.36750542150336,0.603920433431536,7.19631
100,TRUE,15,dairy_fr,140.11,2,0,       inject,TRUE,46,management_schedule_4.txt,20.3410034777205,1.36750542150336,0.603920433431536,7.19631
33.33333,TRUE,15,dairy_fr,140.11,2,0,       inject,TRUE,47,management_schedule_4.txt,20.3410034777205,1.36750542150336,0.603920433431536,7.19631
20,TRUE,15,dairy_fr,140.11,2,0,       inject,TRUE,48,management_schedule_4.txt,20.3410034777205,1.36750542150336,0.603920433431536,7.19631
0,TRUE,1,26_13_00,280.21,2,0,       inject,TRUE,49,management_schedule_4.txt,33.8253204501812,1.92868266485434,1.1732655512021,9.230911625
100,TRUE,1,26_13_00,280.21,2,0,       inject,TRUE,50,management_schedule_4.txt,33.8253204501812,1.92868266485434,1.1732655512021,9.230911625
33.33333,TRUE,1,26_13_00,280.21,2,0,       inject,TRUE,51,management_schedule_4.txt,33.8253204501812,1.92868266485434,1.1732655512021,9.230911625
20,TRUE,1,26_13_00,280.21,2,0,       inject,TRUE,52,management_schedule_4.txt,33.8253204501812,1.92868266485434,1.1732655512021,9.230911625
0,TRUE,15,26_13_00,280.21,2,0,       inject,TRUE,53,management_schedule_4.txt,33.8549020938573,1.93251346929097,1.17988906222971,9.23157
100,TRUE,15,26_13_00,280.21,2,0,       inject,TRUE,54,management_schedule_4.txt,33.8549020938573,1.93251346929097,1.17988906222971,9.23157
33.33333,TRUE,15,26_13_00,280.21,2,0,       inject,TRUE,55,management_schedule_4.txt,33.8549020938573,1.93251346929097,1.17988906222971,9.23157
20,TRUE,15,26_13_00,280.21,2,0,       inject,TRUE,56,management_schedule_4.txt,33.8549020938573,1.93251346929097,1.17988906222971,9.23157
0,TRUE,1,28_10_10,280.21,2,0,       inject,TRUE,57,management_schedule_4.txt,34.9405993623715,1.80395947312258,1.04556231519794,9.274287625
100,TRUE,1,28_10_10,280.21,2,0,       inject,TRUE,58,management_schedule_4.txt,34.9405993623715,1.80395947312258,1.04556231519794,9.274287625
33.33333,TRUE,1,28_10_10,280.21,2,0,       inject,TRUE,59,management_schedule_4.txt,34.9405993623715,1.80395947312258,1.04556231519794,9.274287625
20,TRUE,1,28_10_10,280.21,2,0,       inject,TRUE,60,management_schedule_4.txt,34.9405993623715,1.80395947312258,1.04556231519794,9.274287625
0,TRUE,15,28_10_10,280.21,2,0,       inject,TRUE,61,management_schedule_4.txt,34.9745805846751,1.80669278089207,1.05111301647314,9.2749045
100,TRUE,15,28_10_10,280.21,2,0,       inject,TRUE,62,management_schedule_4.txt,34.9745805846751,1.80669278089207,1.05111301647314,9.2749045
33.33333,TRUE,15,28_10_10,280.21,2,0,       inject,TRUE,63,management_schedule_4.txt,34.9745805846751,1.80669278089207,1.05111301647314,9.2749045
20,TRUE,15,28_10_10,280.21,2,0,       inject,TRUE,64,management_schedule_4.txt,34.9745805846751,1.80669278089207,1.05111301647314,9.2749045
0,TRUE,1,dairy_fr,280.21,2,0,       inject,TRUE,65,management_schedule_4.txt,20.794817321798,1.40147531241479,0.639500515350591,7.361084625
100,TRUE,1,dairy_fr,280.21,2,0,       inject,TRUE,66,management_schedule_4.txt,20.794817321798,1.40147531241479,0.639500515350591,7.361084625
33.33333,TRUE,1,dairy_fr,280.21,2,0,       inject,TRUE,67,management_schedule_4.txt,20.794817321798,1.40147531241479,0.639500515350591,7.361084625
20,TRUE,1,dairy_fr,280.21,2,0,       inject,TRUE,68,management_schedule_4.txt,20.794817321798,1.40147531241479,0.639500515350591,7.361084625
0,TRUE,15,dairy_fr,280.21,2,0,       inject,TRUE,69,management_schedule_4.txt,20.822249537833,1.40186055567973,0.64309835119649,7.3618285
100,TRUE,15,dairy_fr,280.21,2,0,       inject,TRUE,70,management_schedule_4.txt,20.822249537833,1.40186055567973,0.64309835119649,7.3618285
33.33333,TRUE,15,dairy_fr,280.21,2,0,       inject,TRUE,71,management_schedule_4.txt,20.822249537833,1.40186055567973,0.64309835119649,7.3618285
20,TRUE,15,dairy_fr,280.21,2,0,       inject,TRUE,72,management_schedule_4.txt,20.822249537833,1.40186055567973,0.64309835119649,7.3618285
0,TRUE,1,26_13_00,560.43,2,0,       inject,TRUE,73,management_schedule_4.txt,45.0342988374065,2.50893405404194,1.73975110956831,9.39876
100,TRUE,1,26_13_00,560.43,2,0,       inject,TRUE,74,management_schedule_4.txt,45.0342988374065,2.50893405404194,1.73975110956831,9.39876
33.33333,TRUE,1,26_13_00,560.43,2,0,       inject,TRUE,75,management_schedule_4.txt,45.0342988374065,2.50893405404194,1.73975110956831,9.39876
20,TRUE,1,26_13_00,560.43,2,0,       inject,TRUE,76,management_schedule_4.txt,45.0342988374065,2.50893405404194,1.73975110956831,9.39876
0,TRUE,15,26_13_00,560.43,2,0,       inject,TRUE,77,management_schedule_4.txt,45.0690385167667,2.51501369828907,1.74866487181024,9.399035125
100,TRUE,15,26_13_00,560.43,2,0,       inject,TRUE,78,management_schedule_4.txt,45.0690385167667,2.51501369828907,1.74866487181024,9.399035125
33.33333,TRUE,15,26_13_00,560.43,2,0,       inject,TRUE,79,management_schedule_4.txt,45.0690385167667,2.51501369828907,1.74866487181024,9.399035125
20,TRUE,15,26_13_00,560.43,2,0,       inject,TRUE,80,management_schedule_4.txt,45.0690385167667,2.51501369828907,1.74866487181024,9.399035125
0,TRUE,1,28_10_10,560.43,2,0,       inject,TRUE,81,management_schedule_4.txt,46.6918134113207,2.26156083302485,1.49237788855123,9.39876
100,TRUE,1,28_10_10,560.43,2,0,       inject,TRUE,82,management_schedule_4.txt,46.6918134113207,2.26156083302485,1.49237788855123,9.39876
33.33333,TRUE,1,28_10_10,560.43,2,0,       inject,TRUE,83,management_schedule_4.txt,46.6918134113207,2.26156083302485,1.49237788855123,9.39876
20,TRUE,1,28_10_10,560.43,2,0,       inject,TRUE,84,management_schedule_4.txt,46.6918134113207,2.26156083302485,1.49237788855123,9.39876
0,TRUE,15,28_10_10,560.43,2,0,       inject,TRUE,85,management_schedule_4.txt,46.7052764382311,2.26647417954474,1.5001253530659,9.399035125
100,TRUE,15,28_10_10,560.43,2,0,       inject,TRUE,86,management_schedule_4.txt,46.7052764382311,2.26647417954474,1.5001253530659,9.399035125
33.33333,TRUE,15,28_10_10,560.43,2,0,       inject,TRUE,87,management_schedule_4.txt,46.7052764382311,2.26647417954474,1.5001253530659,9.399035125
20,TRUE,15,28_10_10,560.43,2,0,       inject,TRUE,88,management_schedule_4.txt,46.7052764382311,2.26647417954474,1.5001253530659,9.399035125
0,TRUE,1,dairy_fr,560.43,2,0,       inject,TRUE,89,management_schedule_4.txt,21.7367896874892,1.46760926299582,0.713971468157988,7.668700625
100,TRUE,1,dairy_fr,560.43,2,0,       inject,TRUE,90,management_schedule_4.txt,21.7367896874892,1.46760926299582,0.713971468157988,7.668700625
33.33333,TRUE,1,dairy_fr,560.43,2,0,       inject,TRUE,91,management_schedule_4.txt,21.7367896874892,1.46760926299582,0.713971468157988,7.668700625
20,TRUE,1,dairy_fr,560.43,2,0,       inject,TRUE,92,management_schedule_4.txt,21.7367896874892,1.46760926299582,0.713971468157988,7.668700625
0,TRUE,15,dairy_fr,560.43,2,0,       inject,TRUE,93,management_schedule_4.txt,21.7664414987341,1.46834189527996,0.717978568111542,7.6690875
100,TRUE,15,dairy_fr,560.43,2,0,       inject,TRUE,94,management_schedule_4.txt,21.7664414987341,1.46834189527996,0.717978568111542,7.6690875
33.33333,TRUE,15,dairy_fr,560.43,2,0,       inject,TRUE,95,management_schedule_4.txt,21.7664414987341,1.46834189527996,0.717978568111542,7.6690875
20,TRUE,15,dairy_fr,560.43,2,0,       inject,TRUE,96,management_schedule_4.txt,21.7664414987341,1.46834189527996,0.717978568111542,7.6690875
0,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,97,management_schedule_4.txt,70.9840163534881,3.57371125076079,2.80452830628716,9.39876
100,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,98,management_schedule_4.txt,70.9840163534881,3.57371125076079,2.80452830628716,9.39876
33.33333,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,99,management_schedule_4.txt,70.9840163534881,3.57371125076079,2.80452830628716,9.39876
20,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,100,management_schedule_4.txt,70.9840163534881,3.57371125076079,2.80452830628716,9.39876
0,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,101,management_schedule_4.txt,70.9846818585896,3.58462669429475,2.81827786781591,9.399035125
100,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,102,management_schedule_4.txt,70.9846818585896,3.58462669429475,2.81827786781591,9.399035125
33.33333,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,103,management_schedule_4.txt,70.9846818585896,3.58462669429475,2.81827786781591,9.399035125
20,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,104,management_schedule_4.txt,70.9846818585896,3.58462669429475,2.81827786781591,9.399035125
0,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,105,management_schedule_4.txt,76.0595667811485,3.08911373590878,2.31993079143515,9.39876
100,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,106,management_schedule_4.txt,76.0595667811485,3.08911373590878,2.31993079143515,9.39876
33.33333,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,107,management_schedule_4.txt,76.0595667811485,3.08911373590878,2.31993079143515,9.39876
20,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,108,management_schedule_4.txt,76.0595667811485,3.08911373590878,2.31993079143515,9.39876
0,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,109,management_schedule_4.txt,76.0639584616244,3.09783468522828,2.33148585874945,9.399035125
100,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,110,management_schedule_4.txt,76.0639584616244,3.09783468522828,2.33148585874945,9.399035125
33.33333,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,111,management_schedule_4.txt,76.0639584616244,3.09783468522828,2.33148585874945,9.399035125
20,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,112,management_schedule_4.txt,76.0639584616244,3.09783468522828,2.33148585874945,9.399035125
0,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,113,management_schedule_4.txt,23.6570796175801,1.60153425696802,0.861324697160249,8.196987625
100,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,114,management_schedule_4.txt,23.6570796175801,1.60153425696802,0.861324697160249,8.196987625
33.33333,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,115,management_schedule_4.txt,23.6570796175801,1.60153425696802,0.861324697160249,8.196987625
20,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,116,management_schedule_4.txt,23.6570796175801,1.60153425696802,0.861324697160249,8.196987625
0,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,117,management_schedule_4.txt,23.7098686325884,1.6029864921257,0.866108806719582,8.19670125
100,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,118,management_schedule_4.txt,23.7098686325884,1.6029864921257,0.866108806719582,8.19670125
33.33333,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,119,management_schedule_4.txt,23.7098686325884,1.6029864921257,0.866108806719582,8.19670125
20,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,120,management_schedule_4.txt,23.7098686325884,1.6029864921257,0.866108806719582,8.19670125
0,TRUE,1,26_13_00,0,5,0,       inject,TRUE,121,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
100,TRUE,1,26_13_00,0,5,0,       inject,TRUE,122,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
33.33333,TRUE,1,26_13_00,0,5,0,       inject,TRUE,123,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
20,TRUE,1,26_13_00,0,5,0,       inject,TRUE,124,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
0,TRUE,15,26_13_00,0,5,0,       inject,TRUE,125,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
100,TRUE,15,26_13_00,0,5,0,       inject,TRUE,126,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
33.33333,TRUE,15,26_13_00,0,5,0,       inject,TRUE,127,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
20,TRUE,15,26_13_00,0,5,0,       inject,TRUE,128,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
0,TRUE,1,28_10_10,0,5,0,       inject,TRUE,129,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
100,TRUE,1,28_10_10,0,5,0,       inject,TRUE,130,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
33.33333,TRUE,1,28_10_10,0,5,0,       inject,TRUE,131,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
20,TRUE,1,28_10_10,0,5,0,       inject,TRUE,132,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
0,TRUE,15,28_10_10,0,5,0,       inject,TRUE,133,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
100,TRUE,15,28_10_10,0,5,0,       inject,TRUE,134,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
33.33333,TRUE,15,28_10_10,0,5,0,       inject,TRUE,135,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
20,TRUE,15,28_10_10,0,5,0,       inject,TRUE,136,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
0,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,137,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
100,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,138,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
33.33333,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,139,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
20,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,140,management_schedule_5.txt,19.8528049276683,1.33039817813267,0.558373163960865,7.023041375
0,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,141,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
100,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,142,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
33.33333,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,143,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
20,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,144,management_schedule_5.txt,19.8752593476637,1.33067936529996,0.561979149556047,7.024244625
0,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,145,management_schedule_5.txt,25.3134903681238,1.64063175980403,0.893572559434448,8.6547405
100,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,146,management_schedule_5.txt,25.3134903681238,1.64063175980403,0.893572559434448,8.6547405
33.33333,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,147,management_schedule_5.txt,25.3134903681238,1.64063175980403,0.893572559434448,8.6547405
20,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,148,management_schedule_5.txt,25.3134903681238,1.64063175980403,0.893572559434448,8.6547405
0,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,149,management_schedule_5.txt,25.3410353004901,1.64239211620647,0.898492378622996,8.655794125
100,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,150,management_schedule_5.txt,25.3410353004901,1.64239211620647,0.898492378622996,8.655794125
33.33333,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,151,management_schedule_5.txt,25.3410353004901,1.64239211620647,0.898492378622996,8.655794125
20,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,152,management_schedule_5.txt,25.3410353004901,1.64239211620647,0.898492378622996,8.655794125
0,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,153,management_schedule_5.txt,25.7723596486176,1.57854848115477,0.832138257416075,8.73688025
100,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,154,management_schedule_5.txt,25.7723596486176,1.57854848115477,0.832138257416075,8.73688025
33.33333,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,155,management_schedule_5.txt,25.7723596486176,1.57854848115477,0.832138257416075,8.73688025
20,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,156,management_schedule_5.txt,25.7723596486176,1.57854848115477,0.832138257416075,8.73688025
0,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,157,management_schedule_5.txt,25.7929249510351,1.57956262760557,0.836387145211419,8.737757375
100,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,158,management_schedule_5.txt,25.7929249510351,1.57956262760557,0.836387145211419,8.737757375
33.33333,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,159,management_schedule_5.txt,25.7929249510351,1.57956262760557,0.836387145211419,8.737757375
20,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,160,management_schedule_5.txt,25.7929249510351,1.57956262760557,0.836387145211419,8.737757375
0,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,161,management_schedule_5.txt,20.2085575027134,1.37044043165396,0.603549740222367,7.19962475
100,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,162,management_schedule_5.txt,20.2085575027134,1.37044043165396,0.603549740222367,7.19962475
33.33333,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,163,management_schedule_5.txt,20.2085575027134,1.37044043165396,0.603549740222367,7.19962475
20,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,164,management_schedule_5.txt,20.2085575027134,1.37044043165396,0.603549740222367,7.19962475
0,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,165,management_schedule_5.txt,20.2240173874293,1.37087709233306,0.607090679164613,7.200724625
100,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,166,management_schedule_5.txt,20.2240173874293,1.37087709233306,0.607090679164613,7.200724625
33.33333,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,167,management_schedule_5.txt,20.2240173874293,1.37087709233306,0.607090679164613,7.200724625
20,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,168,management_schedule_5.txt,20.2240173874293,1.37087709233306,0.607090679164613,7.200724625
0,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,169,management_schedule_5.txt,31.2627254918847,1.97349380610663,1.21575131094123,9.278537875
100,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,170,management_schedule_5.txt,31.2627254918847,1.97349380610663,1.21575131094123,9.278537875
33.33333,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,171,management_schedule_5.txt,31.2627254918847,1.97349380610663,1.21575131094123,9.278537875
20,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,172,management_schedule_5.txt,31.2627254918847,1.97349380610663,1.21575131094123,9.278537875
0,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,173,management_schedule_5.txt,31.3020553401596,1.97542658756912,1.22085193709241,9.279026
100,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,174,management_schedule_5.txt,31.3020553401596,1.97542658756912,1.22085193709241,9.279026
33.33333,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,175,management_schedule_5.txt,31.3020553401596,1.97542658756912,1.22085193709241,9.279026
20,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,176,management_schedule_5.txt,31.3020553401596,1.97542658756912,1.22085193709241,9.279026
0,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,177,management_schedule_5.txt,32.0944779655755,1.83781281668201,1.07871600594288,9.31378975
100,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,178,management_schedule_5.txt,32.0944779655755,1.83781281668201,1.07871600594288,9.31378975
33.33333,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,179,management_schedule_5.txt,32.0944779655755,1.83781281668201,1.07871600594288,9.31378975
20,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,180,management_schedule_5.txt,32.0944779655755,1.83781281668201,1.07871600594288,9.31378975
0,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,181,management_schedule_5.txt,32.146438545624,1.83999522796047,1.08362489404717,9.314235625
100,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,182,management_schedule_5.txt,32.146438545624,1.83999522796047,1.08362489404717,9.314235625
33.33333,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,183,management_schedule_5.txt,32.146438545624,1.83999522796047,1.08362489404717,9.314235625
