filter,tilling,tilling_date,NP_ratio,spring_fertilizer,spring_fertilizer_date,summer_fertilizer,fertilizer_injection,cover_crop,scenario,management_template,TN,TP,TDP,crop_yield
0,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,97,management_schedule_4.txt,182.07357885651,4.50610210966387,3.64316833921805,7.359785625
100,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,98,management_schedule_4.txt,144.211625580181,3.62987874506691,3.00727143588509,7.359785625
33.33333,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,99,management_schedule_4.txt,141.033406753518,3.58879198477862,2.97248092891167,7.359785625
20,TRUE,1,26_13_00,1120.85,2,0,       inject,TRUE,100,management_schedule_4.txt,139.607450547546,3.57150110849967,2.95782178163282,7.359785625
0,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,101,management_schedule_4.txt,182.052304212623,4.51511863161264,3.65447057158188,7.360353
100,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,102,management_schedule_4.txt,144.130436974196,3.63536109536579,3.0149029328296,7.360353
33.33333,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,103,management_schedule_4.txt,140.893519429296,3.59438234141808,2.97977062994701,7.360353
20,TRUE,15,26_13_00,1120.85,2,0,       inject,TRUE,104,management_schedule_4.txt,139.473593298859,3.5764859094416,2.96455206208377,7.360353
0,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,105,management_schedule_4.txt,199.851160655425,3.80267230521544,2.93973853476962,7.359785625
100,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,106,management_schedule_4.txt,157.892839454841,3.04030429418587,2.41769698500405,7.359785625
33.33333,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,107,management_schedule_4.txt,154.375542908053,3.00603862984501,2.38972757397806,7.359785625
20,TRUE,1,28_10_10,1120.85,2,0,       inject,TRUE,108,management_schedule_4.txt,152.824362368961,2.9910357648141,2.37735643794725,7.359785625
0,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,109,management_schedule_4.txt,199.623100418054,3.80975420314962,2.94910614311887,7.360353
100,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,110,management_schedule_4.txt,157.756047226292,3.04453154667478,2.42407338413858,7.360353
33.33333,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,111,management_schedule_4.txt,154.250442349638,3.01058222861623,2.39597051714516,7.360353
20,TRUE,15,28_10_10,1120.85,2,0,       inject,TRUE,112,management_schedule_4.txt,152.683863991728,2.99518785833691,2.38325401097909,7.360353
0,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,113,management_schedule_4.txt,21.686144852024,1.69588902613589,0.850523399746921,6.419929625
100,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,114,management_schedule_4.txt,16.9427445666316,1.2843430233081,0.673703291460041,6.419929625
33.33333,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,115,management_schedule_4.txt,16.624305952935,1.268833947112,0.664078720840957,6.419929625
20,TRUE,1,dairy_fr,1120.85,2,0,       inject,TRUE,116,management_schedule_4.txt,16.4824159637818,1.26227401707974,0.659891462751881,6.419929625
0,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,117,management_schedule_4.txt,21.7381869257567,1.6963223701926,0.854020689559559,6.41899825
100,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,118,management_schedule_4.txt,16.9816756493364,1.28512656998515,0.676170307455543,6.41899825
33.33333,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,119,management_schedule_4.txt,16.6590369209581,1.26955648307625,0.666515280985213,6.41899825
20,TRUE,15,dairy_fr,1120.85,2,0,       inject,TRUE,120,management_schedule_4.txt,16.5153608405652,1.26286217476366,0.662340897993836,6.41899825
0,TRUE,1,26_13_00,0,5,0,       inject,TRUE,121,management_schedule_5.txt,16.9674669407144,1.31845460541536,0.450440681581121,5.317529125
100,TRUE,1,26_13_00,0,5,0,       inject,TRUE,122,management_schedule_5.txt,13.1338758523434,0.968023518643749,0.342169893411331,5.317529125
33.33333,TRUE,1,26_13_00,0,5,0,       inject,TRUE,123,management_schedule_5.txt,12.8887711617409,0.955832343103487,0.336209062549437,5.317529125
20,TRUE,1,26_13_00,0,5,0,       inject,TRUE,124,management_schedule_5.txt,12.7813284026159,0.950677170950274,0.333721992420771,5.317529125
0,TRUE,15,26_13_00,0,5,0,       inject,TRUE,125,management_schedule_5.txt,16.986546202486,1.31843396998425,0.453282097123907,5.318183875
100,TRUE,15,26_13_00,0,5,0,       inject,TRUE,126,management_schedule_5.txt,13.152504684508,0.967970710557042,0.344141318259148,5.318183875
33.33333,TRUE,15,26_13_00,0,5,0,       inject,TRUE,127,management_schedule_5.txt,12.9050882895519,0.956084564440994,0.338240065766434,5.318183875
20,TRUE,15,26_13_00,0,5,0,       inject,TRUE,128,management_schedule_5.txt,12.7979398168823,0.950792280884742,0.335584116356553,5.318183875
0,TRUE,1,28_10_10,0,5,0,       inject,TRUE,129,management_schedule_5.txt,16.9674669407144,1.31845460541536,0.450440681581121,5.317529125
100,TRUE,1,28_10_10,0,5,0,       inject,TRUE,130,management_schedule_5.txt,13.1338758523434,0.968023518643749,0.342169893411331,5.317529125
33.33333,TRUE,1,28_10_10,0,5,0,       inject,TRUE,131,management_schedule_5.txt,12.8887711617409,0.955832343103487,0.336209062549437,5.317529125
20,TRUE,1,28_10_10,0,5,0,       inject,TRUE,132,management_schedule_5.txt,12.7813284026159,0.950677170950274,0.333721992420771,5.317529125
0,TRUE,15,28_10_10,0,5,0,       inject,TRUE,133,management_schedule_5.txt,16.986546202486,1.31843396998425,0.453282097123907,5.318183875
100,TRUE,15,28_10_10,0,5,0,       inject,TRUE,134,management_schedule_5.txt,13.152504684508,0.967970710557042,0.344141318259148,5.318183875
33.33333,TRUE,15,28_10_10,0,5,0,       inject,TRUE,135,management_schedule_5.txt,12.9050882895519,0.956084564440994,0.338240065766434,5.318183875
20,TRUE,15,28_10_10,0,5,0,       inject,TRUE,136,management_schedule_5.txt,12.7979398168823,0.950792280884742,0.335584116356553,5.318183875
0,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,137,management_schedule_5.txt,16.9674669407144,1.31845460541536,0.450440681581121,5.317529125
100,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,138,management_schedule_5.txt,13.1338758523434,0.968023518643749,0.342169893411331,5.317529125
33.33333,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,139,management_schedule_5.txt,12.8887711617409,0.955832343103487,0.336209062549437,5.317529125
20,TRUE,1,dairy_fr,0,5,0,       inject,TRUE,140,management_schedule_5.txt,12.7813284026159,0.950677170950274,0.333721992420771,5.317529125
0,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,141,management_schedule_5.txt,16.986546202486,1.31843396998425,0.453282097123907,5.318183875
100,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,142,management_schedule_5.txt,13.152504684508,0.967970710557042,0.344141318259148,5.318183875
33.33333,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,143,management_schedule_5.txt,12.9050882895519,0.956084564440994,0.338240065766434,5.318183875
20,TRUE,15,dairy_fr,0,5,0,       inject,TRUE,144,management_schedule_5.txt,12.7979398168823,0.950792280884742,0.335584116356553,5.318183875
0,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,145,management_schedule_5.txt,25.3340889109522,1.74177802651246,0.907781555110018,6.947640125
100,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,146,management_schedule_5.txt,19.7853880865039,1.31985279263778,0.717269034807007,6.947640125
33.33333,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,147,management_schedule_5.txt,19.3966484659142,1.30378644110047,0.706961262952853,6.947640125
20,TRUE,1,26_13_00,140.11,5,0,       inject,TRUE,148,management_schedule_5.txt,19.2228871064324,1.29672407291621,0.702417136038456,6.947640125
0,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,149,management_schedule_5.txt,25.3700969900087,1.74189205163919,0.910947374058583,6.948429
100,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,150,management_schedule_5.txt,19.8078614523246,1.32008339591711,0.719722316450245,6.948429
33.33333,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,151,management_schedule_5.txt,19.4205322616121,1.30387785357987,0.709268041191526,6.948429
20,TRUE,15,26_13_00,140.11,5,0,       inject,TRUE,152,management_schedule_5.txt,19.2459051666216,1.29694338408371,0.704772164333171,6.948429
0,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,153,management_schedule_5.txt,26.0587984941526,1.65121589184599,0.816567730889573,7.007395375
100,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,154,management_schedule_5.txt,20.3532185557331,1.24478162604896,0.641858652914573,7.007395375
33.33333,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,155,management_schedule_5.txt,19.950168745955,1.2294832869089,0.632362334523271,7.007395375
20,TRUE,1,28_10_10,140.11,5,0,       inject,TRUE,156,management_schedule_5.txt,19.7719937624582,1.2229895100783,0.628312328156457,7.007395375
0,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,157,management_schedule_5.txt,26.0957937214763,1.65130911173409,0.81983688263067,7.008186875
100,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,158,management_schedule_5.txt,20.3785120133992,1.24506665821767,0.644171711186832,7.008186875
33.33333,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,159,management_schedule_5.txt,19.9730842515871,1.22975213269759,0.634675558539894,7.008186875
20,TRUE,15,28_10_10,140.11,5,0,       inject,TRUE,160,management_schedule_5.txt,19.7937277087925,1.22325996208301,0.630534462976888,7.008186875
0,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,161,management_schedule_5.txt,17.4467827492715,1.37545302253532,0.512091168939294,5.489708375
100,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,162,management_schedule_5.txt,13.5351204758439,1.01609094129803,0.393356671331115,5.489708375
33.33333,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,163,management_schedule_5.txt,13.2824390988749,1.00352413384664,0.386918817120761,5.489708375
20,TRUE,1,dairy_fr,140.11,5,0,       inject,TRUE,164,management_schedule_5.txt,13.1713615382108,0.998030978076459,0.384085264353165,5.489708375
0,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,165,management_schedule_5.txt,17.4757729408067,1.37505269290129,0.514874834683094,5.490365625
100,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,166,management_schedule_5.txt,13.5539788388195,1.01572944144983,0.395263120286155,5.490365625
33.33333,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,167,management_schedule_5.txt,13.3013638641573,1.00331662482676,0.388807822319514,5.490365625
20,TRUE,15,dairy_fr,140.11,5,0,       inject,TRUE,168,management_schedule_5.txt,13.1883277704119,0.99793208105391,0.386000552482619,5.490365625
0,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,169,management_schedule_5.txt,34.9426529399828,2.17911268699787,1.32330304940319,7.32357175
100,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,170,management_schedule_5.txt,27.2808491262754,1.67728229977394,1.05957563469235,7.32357175
33.33333,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,171,management_schedule_5.txt,26.7199279556698,1.65691754675082,1.04541966480658,7.32357175
20,TRUE,1,26_13_00,280.21,5,0,       inject,TRUE,172,management_schedule_5.txt,26.4750563639894,1.64809143561881,1.03919301239515,7.32357175
0,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,173,management_schedule_5.txt,34.9876689820799,2.18035121083466,1.32742197921378,7.324223625
100,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,174,management_schedule_5.txt,27.31270937684,1.67807998246255,1.06250807944396,7.324223625
33.33333,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,175,management_schedule_5.txt,26.7496990778636,1.65787503817963,1.04813335898701,7.324223625
20,TRUE,15,26_13_00,280.21,5,0,       inject,TRUE,176,management_schedule_5.txt,26.497823775541,1.64902406559509,1.04187610778057,7.324223625
0,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,177,management_schedule_5.txt,36.3013676670802,1.99873106908726,1.14028441203143,7.342091625
100,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,178,management_schedule_5.txt,28.3458408238461,1.52784807781453,0.908327921519008,7.342091625
33.33333,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,179,management_schedule_5.txt,27.7576532214403,1.50901601977001,0.895713304801629,7.342091625
20,TRUE,1,28_10_10,280.21,5,0,       inject,TRUE,180,management_schedule_5.txt,27.5002728948264,1.50102017643281,0.890265440012374,7.342091625
0,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,181,management_schedule_5.txt,36.3424412366388,1.999729631727,1.14392203504869,7.342739875
100,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,182,management_schedule_5.txt,28.372459804758,1.52830294549438,0.910878439092383,7.342739875
33.33333,TRUE,15,28_10_10,280.21,5,0,       inject,TRUE,183,management_schedule_5.txt,27.787059429511,1.50974467428542,0.898252080181056,7.342739875
